vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,2014-01-09 20:11:48,2014-01-09 20:30:15,1,4.5,-73.974181000000002,40.78389,1,N,-73.985865000000004,40.744323999999999,CRD,17.5,0.5,0.5,2,0,20.5
CMT,2014-01-09 20:10:35,2014-01-09 20:25:54,1,2.5,-74.001064999999997,40.738954999999997,1,N,-73.973502999999994,40.761099999999999,CRD,12,0.5,0.5,2.6000000000000001,0,15.6
CMT,2014-01-09 20:18:02,2014-01-09 20:22:31,1,1.6000000000000001,-73.955179999999999,40.773553999999997,1,N,-73.967623000000003,40.787725000000002,CRD,6.5,0.5,0.5,1,0,8.5
CMT,2014-01-09 21:49:36,2014-01-09 22:02:04,1,4.2000000000000002,-73.995084000000006,40.723067999999998,1,N,-74.015861000000001,40.705030999999998,CRD,15,0.5,0.5,3.2000000000000002,0,19.199999999999999
CMT,2014-01-09 21:51:23,2014-01-09 22:10:49,2,4.0999999999999996,-73.985560000000007,40.731713999999997,1,N,-73.999098000000004,40.684866999999997,CRD,16.5,0.5,0.5,3.5,0,21
CMT,2014-01-09 22:31:15,2014-01-09 22:36:03,1,0.90000000000000002,-73.984002000000004,40.761664000000003,1,N,-73.977802999999994,40.753436000000001,CRD,5.5,0.5,0.5,1.3,0,7.7999999999999998
CMT,2014-01-09 22:28:31,2014-01-09 22:38:49,1,3.1000000000000001,-73.983147000000002,40.730623000000001,1,N,-73.953136999999998,40.768481999999999,CRD,11.5,0.5,0.5,2.5,0,15
CMT,2014-01-09 22:23:21,2014-01-09 22:51:27,1,10.4,-73.948339000000004,40.776639000000003,1,N,-73.986827000000005,40.668694000000002,CRD,32.5,0.5,0.5,6.7000000000000002,0,40.200000000000003
CMT,2014-01-09 22:27:54,2014-01-09 22:34:05,1,0.69999999999999996,-73.979346000000007,40.752901999999999,1,N,-73.989743000000004,40.752049999999997,CRD,6,0.5,0.5,1.3999999999999999,0,8.4000000000000004
CMT,2014-01-09 21:16:52,2014-01-09 21:35:35,1,9,0,0,1,N,-73.983120999999997,40.657573999999997,CRD,26,0.5,0.5,10,0,37
